Datum;Skolenhetskod;Skolenhetsnamn;Status;Huvudman_PeOrgNr;Huvudman_Namn;Huvudman_Typ;Skolenhet_ValidFrom;Rektorsnamn;Startdatum;Nedlaggningsdatum;AntalElever
2025-01-20;45796620;Mimers hus Gymnasium, Skolenhet 4;Aktiv;2120001371;KUNGÄLVS KOMMUN;Kommun;2024-11-04;Johan Mårtensson;2022-01-01;;340
2025-01-20;51999929;Strömsnässkolan F-6;Aktiv;2120000654;MARKARYDS KOMMUN;Kommun;2024-06-05;Miriam Svensson;2017-08-01;;190
2025-01-20;38646067;Mimers hus Gymnasium, Skolenhet 5;Aktiv;2120001371;KUNGÄLVS KOMMUN;Kommun;2024-11-04;Heléne Gjörde Wennerberg;2022-01-01;;350
2025-01-20;51596946;Munkegärdeskolan;Aktiv;2120001371;KUNGÄLVS KOMMUN;Kommun;2024-06-05;Charlotte Hård af Segerstad;2013-10-01;;430
2025-01-20;92937319;Trekungagymnasiet Individuella och nationella;Aktiv;2120001371;KUNGÄLVS KOMMUN;Kommun;2024-06-05;Magnus Haglund;2013-10-14;;
2025-01-20;22571471;Vuxenutb. i Kungälv anpassad utb.;Aktiv;2120001371;KUNGÄLVS KOMMUN;Kommun;2024-06-05;Sofia Schubert;2013-10-01;;
2025-01-20;91908411;Vuxenutbildningen Örnsköldsvik, gymnasial vuxenutbildning;Aktiv;2120002445;ÖRNSKÖLDSVIKS KOMMUN;Kommun;2024-06-05;Eva Johansson;2013-10-01;;
2025-01-20;63621283;Ytterbyskolan 1;Aktiv;2120001371;KUNGÄLVS KOMMUN;Kommun;2024-06-05;Linnea Börén;2013-10-01;;630
2025-01-20;93973736;Vuxenutbildningen Örnsköldsvik, Komvux Vård;Aktiv;2120002445;ÖRNSKÖLDSVIKS KOMMUN;Kommun;2024-06-05;Eva Johansson;2017-07-01;;
2025-01-20;86715303;Hällsboskolan Mälarhöjden;Aktiv;2021005745;SPECIALPEDAGOGISKA SKOLMYNDIGHETEN;Stat;2024-06-05;Nathalie Hult;2019-08-19;;
2025-01-20;66142210;Pettersbergsskolan;Aktiv;2120002080;VÄSTERÅS KOMMUN;Kommun;2024-06-07;Helena Tellström;2013-10-01;;350
2025-01-20;41729877;Gröndalsskolan;Aktiv;2120000555;VÄRNAMO KOMMUN;Kommun;2024-08-20;Helene Wedell;2013-10-01;;570
2025-01-20;86913085;Modersmålsundervisningen;Aktiv;2120000092;TYRESÖ KOMMUN;Kommun;2024-06-05;;2013-10-01;;
2025-01-20;91048178;Tyresö gymnasium;Aktiv;2120000092;TYRESÖ KOMMUN;Kommun;2024-06-05;Emil Johansson;2013-10-01;;380
2025-01-20;33243201;Hagabackens skola;Aktiv;2120002015;LINDESBERGS KOMMUN;Kommun;2024-06-05;Samuel Klingberg;2013-10-01;;80
2025-01-20;66510806;Tyresö anpassad gymnasieskola;Aktiv;2120000092;TYRESÖ KOMMUN;Kommun;2024-06-05;Emil Johansson;2013-10-01;;
2025-01-20;18193326;Vägga gymnasieskola 1a;Aktiv;2120000845;KARLSHAMNS KOMMUN;Kommun;2024-06-05;Anna Leandersson;2013-10-01;;
2025-01-20;21673083;Vägga gymnasieskola 1b;Aktiv;2120000845;KARLSHAMNS KOMMUN;Kommun;2024-06-05;Sara Sandström;2013-10-01;;60
2025-01-20;64574972;Vägga gymnasieskola 2;Aktiv;2120000845;KARLSHAMNS KOMMUN;Kommun;2024-06-05;Ann-Marie Nilsson;2013-10-01;;290
2025-01-20;55870331;Vuxenutbildningen i Karlsborg och Karlsborgs gymnasieskola;Aktiv;2120001629;KARLSBORGS KOMMUN;Kommun;2024-06-05;Anna Dahlson;2016-08-01;;10
2025-01-20;98044413;Vedevågs skola;Aktiv;2120002015;LINDESBERGS KOMMUN;Kommun;2024-06-05;Sandra Marcusson;2013-10-01;;50
2025-01-20;52025747;Montessori Bjerred;Aktiv;7696026983;MONTESSORI-BJERRED EKONOMISK FÖRENING;Enskild;2024-06-05;Lisbeth Andersson;2013-10-01;;170
2025-01-20;79591086;Vuxenutb. Masugnen Särvux;Aktiv;2120002015;LINDESBERGS KOMMUN;Kommun;2024-06-05;Catrine Pernros-Eriksson;2013-10-01;;
2025-01-20;94528690;Vuxenutbildningen Masugnen;Aktiv;2120002015;LINDESBERGS KOMMUN;Kommun;2024-06-05;Catrine Pernros-Eriksson;2013-10-01;;
2025-01-20;43079205;Vuxenutbildningen Masugnen SFI;Aktiv;2120002015;LINDESBERGS KOMMUN;Kommun;2024-06-05;Lena Varvne;2013-10-01;;
2025-01-20;92712591;Magnus Åbergsgymnasiet 3;Vilande;2220002998;Kunskapsförbundet Väst;Kommun;2024-08-01;Martin Olsson;2014-09-05;2024-08-01;50
2025-01-20;97375168;Andersbergsskolan;Aktiv;2120002338;GÄVLE KOMMUN;Kommun;2024-06-05;Anna-Karin Lindblom;2013-10-01;;110
2025-01-20;80874928;Fridhemsskolan;Aktiv;2120002338;GÄVLE KOMMUN;Kommun;2024-06-05;Ann-Catrine Rehn;2013-10-01;;220
2025-01-20;35294569;Hemlingborgs skola;Aktiv;2120002338;GÄVLE KOMMUN;Kommun;2024-06-05;Ann-Catrine Rehn;2022-12-08;;200
2025-01-20;99759166;Valboskolan 4-6;Aktiv;2120001421;FÄRGELANDA KOMMUN;Kommun;2024-06-05;Veronica Corell;2013-10-01;;90
2025-01-20;83487818;IM-gymnasiet;Aktiv;2120002338;GÄVLE KOMMUN;Kommun;2024-06-05;Mikael Englund;2019-08-01;;280
2025-01-20;65545391;Täby Friskola-Hägernäs;Aktiv;5565998860;TÄBY FRISKOLA AKTIEBOLAG;Enskild;2024-06-05;Karin Järleby;2013-10-01;;100
2025-01-20;55267088;Täby Friskola-Lilla Gribbylund/Gribbylund;Aktiv;5565998860;TÄBY FRISKOLA AKTIEBOLAG;Enskild;2024-06-05;Karin Järleby;2013-10-01;;230
2025-01-20;72769342;Täby Friskola-Ljungmyr;Aktiv;5565998860;TÄBY FRISKOLA AKTIEBOLAG;Enskild;2024-06-05;Karin Järleby;2013-10-01;;100
2025-01-20;75027822;Lichron Teknikgymnasium Skövde;Aktiv;5567560635;Lichron Teknik AB;Enskild;2024-06-05;Fritiof Andersson;2013-10-01;;100
2025-01-20;32758035;Tunboskolan;Aktiv;2120002064;HALLSTAHAMMARS KOMMUN;Kommun;2024-06-10;Barbro Holmqvist;2013-10-01;;210
2025-01-20;95391157;Bildningskontoret;Aktiv;2120000761;OSKARSHAMNS KOMMUN;Kommun;2024-06-05;;2015-01-07;;
2025-01-20;23136002;Komvux som anpassad utbildning;Aktiv;2120001413;DALS-EDS KOMMUN;Kommun;2024-06-05;Hans Åkerlundh;2013-10-01;;
2025-01-20;98898491;Norra skolan F-6;Aktiv;2120000761;OSKARSHAMNS KOMMUN;Kommun;2024-06-05;Karolin Adler;2020-07-01;;320
2025-01-20;17341861;Malmbäck skola;Aktiv;2120000548;NÄSSJÖ KOMMUN;Kommun;2024-06-05;Josefin Gunnargård;2013-10-01;;140
2025-01-20;66394964;Rosenholmsskolan;Aktiv;2120000548;NÄSSJÖ KOMMUN;Kommun;2024-06-05;Petra Rohdin;2013-10-01;;330
2025-01-20;20352322;Sandsjöfors skola;Aktiv;2120000548;NÄSSJÖ KOMMUN;Kommun;2024-10-25;Josefine Lindell;2013-10-01;;80
2025-01-20;20527864;Ängs skola;Aktiv;2120000548;NÄSSJÖ KOMMUN;Kommun;2024-06-05;Petra Rohdin;2013-10-01;;30
2025-01-20;81739203;Horn skola;Aktiv;2120000399;KINDA KOMMUN;Kommun;2024-06-05;Anna Ljungqvist;2013-10-01;;50
2025-01-20;13103084;Kinda Lärcentrum, Vuxenutbildningen;Aktiv;2120000399;KINDA KOMMUN;Kommun;2024-06-05;Marie Moberg;2013-10-01;;
2025-01-20;11270670;Rimforsa skola 4-6;Aktiv;2120000399;KINDA KOMMUN;Kommun;2024-06-05;Charlotta Jonsson;2019-08-01;;150
2025-01-20;10524420;Rimforsa skola F-3;Aktiv;2120000399;KINDA KOMMUN;Kommun;2024-06-05;Martina Borg;2019-08-01;;150
2025-01-20;22106796;Stjärneboskolan;Aktiv;2120000399;KINDA KOMMUN;Kommun;2024-06-05;Christina Staf;2022-08-15;;
2025-01-20;31941469;Värgårdsskolan 4-6;Aktiv;2120000399;KINDA KOMMUN;Kommun;2024-06-05;Frida Nellbert;2013-10-01;;140
2025-01-20;75296593;Värgårdsskolan 7-9;Aktiv;2120000399;KINDA KOMMUN;Kommun;2024-06-05;Caroline Anspach;2013-10-01;;340
2025-01-20;25244415;Värgårdsskolans anpassade skola;Aktiv;2120000399;KINDA KOMMUN;Kommun;2024-06-05;Christina Staf;2019-01-01;;
2025-01-20;70932737;Viljaskolan 2;Vilande;5591893754;Utbildia AB;Enskild;2024-06-30;Vakant;2023-08-15;2024-06-30;
2025-01-20;57333669;Viljaskolan Angered;Aktiv;5591893754;Utbildia AB;Enskild;2024-06-05;Petra Elio;2021-08-18;;310
2025-01-20;73893187;Maria Elementarskola;Aktiv;8020060458;MÄRTA FRANSONS STIFTELSE;Enskild;2024-06-05;Thomas Näslund;2013-10-01;;320
2025-01-20;82248575;Norrtälje Komvux;Aktiv;2120000217;NORRTÄLJE KOMMUN;Kommun;2024-06-07;Tomas Stens;2020-07-01;;
2025-01-20;64688806;Holmängenskolan 4-6;Aktiv;2120001538;VÄNERSBORGS KOMMUN;Kommun;2024-08-22;Anette Larsson;2019-08-05;;90
2025-01-20;94492012;Holmängenskolan F-3;Aktiv;2120001538;VÄNERSBORGS KOMMUN;Kommun;2024-08-22;Mikael Andersson;2019-08-05;;100
2025-01-20;42930046;Håkantorpsskolan;Aktiv;2120002080;VÄSTERÅS KOMMUN;Kommun;2024-06-07;Rebecca Gustafson (tillförordnad);2013-10-01;;330
2025-01-20;54574887;Hökåsenskolan;Aktiv;2120002080;VÄSTERÅS KOMMUN;Kommun;2024-06-07;Annelie Aleson (tillförordnad);2013-10-01;;310
2025-01-20;89379865;Apalbyskolan;Aktiv;2120002080;VÄSTERÅS KOMMUN;Kommun;2024-06-07;Sofie Fröjd (tillförordnad);2017-02-10;;290
2025-01-20;24688208;Vidhögeskolan F-3 och fritidshem;Aktiv;2120001249;VARBERGS KOMMUN;Kommun;2024-06-07;Anna Hedström;2019-06-19;;150
2025-01-20;52602666;Montessoriskolan i Skövde;Aktiv;7696006068;SKÖVDE MONTESSORIFÖRENING EKONOMISK FÖRENING;Enskild;2024-06-07;Helen Stadig Redzic;2013-10-01;;90
2025-01-20;50172802;Våxtorpsskolan 7-9;Aktiv;2120001223;LAHOLMS KOMMUN;Kommun;2024-06-07;Anna Magnusson;2018-11-12;;260
2025-01-20;47498039;Våxtorpsskolan F-6;Aktiv;2120001223;LAHOLMS KOMMUN;Kommun;2024-06-07;Monica Sjörén;2018-11-12;;150
2025-01-20;39603918;Centrumskolan - Glänninge anpassad grundskola;Aktiv;2120001223;LAHOLMS KOMMUN;Kommun;2024-06-07;Marianne Petrelius;2019-08-19;;
2025-01-20;65450456;Hammarkullsskolan F-3, anpassad grundskola 1-6;Aktiv;2120001355;GÖTEBORGS KOMMUN;Kommun;2024-07-01;Jonas Forsberg;2024-07-01;;
2025-01-20;89494668;Centrumskolan - Glänninge resursskola;Aktiv;2120001223;LAHOLMS KOMMUN;Kommun;2024-06-07;Marianne Petrelius;2023-04-17;;10
2025-01-20;20128356;Centrumskolan - Lagaholm anpassad grundskola;Aktiv;2120001223;LAHOLMS KOMMUN;Kommun;2024-06-07;Marianne Petrelius;2020-08-17;;
2025-01-20;13421734;Centrumskolan - Lagaholm resursskola;Aktiv;2120001223;LAHOLMS KOMMUN;Kommun;2024-06-07;Marianne Petrelius;2023-04-17;;10
2025-01-20;60467993;Centrumskolan - Lagahöjd anpassad grundskola;Aktiv;2120001223;LAHOLMS KOMMUN;Kommun;2024-06-07;Marianne Petrelius;2018-07-02;;
2025-01-20;98343454;Centrumskolan - Lagahöjd resursskola;Aktiv;2120001223;LAHOLMS KOMMUN;Kommun;2024-06-07;Marianne Petrelius;2022-08-17;;10
2025-01-20;21359430;Glänningeskolan;Aktiv;2120001223;LAHOLMS KOMMUN;Kommun;2024-06-07;Camilla Nilsson;2013-10-01;;280
2025-01-20;59683214;Hishultsskolan;Aktiv;2120001223;LAHOLMS KOMMUN;Kommun;2024-06-07;Rebecka Svensson;2013-10-01;;60
2025-01-20;87530959;Knäredsskolan;Aktiv;2120001223;LAHOLMS KOMMUN;Kommun;2024-06-07;Rebecka Svensson;2013-10-01;;140
2025-01-20;50150550;Lagaholmsskolan;Aktiv;2120001223;LAHOLMS KOMMUN;Kommun;2024-06-07;Maria Plenell;2013-10-01;;340
2025-01-20;85345776;Parkskolan;Aktiv;2120001223;LAHOLMS KOMMUN;Kommun;2024-06-07;Petra Filipsson;2013-10-01;;200
2025-01-20;46467884;Skottorpsskolan;Aktiv;2120001223;LAHOLMS KOMMUN;Kommun;2024-06-07;Jeanette Hafström;2013-10-01;;200
2025-01-20;95134514;Veingeskolan 7-9;Aktiv;2120001223;LAHOLMS KOMMUN;Kommun;2024-06-07;Peter Haarala;2013-10-01;;230
2025-01-20;73088689;Veingeskolan F-6;Aktiv;2120001223;LAHOLMS KOMMUN;Kommun;2024-06-07;Mia Janerdal;2013-10-01;;260
2025-01-20;47190801;Anpassad grundskola Stenportskolan;Aktiv;2120001694;LIDKÖPINGS KOMMUN;Kommun;2024-06-07;Åsa Fyhr;2013-10-01;;
2025-01-20;39533335;Järbo friskola;Aktiv;8024478847;JÄRBO FRISKOLA;Enskild;2024-06-07;Lena Feuk;2013-10-01;;40
2025-01-20;79397845;Höjdenskolan F-3;Aktiv;2120001421;FÄRGELANDA KOMMUN;Kommun;2024-06-07;Fredrik Höggärde;2017-08-21;;90
2025-01-20;28667172;Tingvallagymnasiet 6;Aktiv;2120001850;KARLSTADS KOMMUN;Kommun;2024-12-18;Agneta Ernstson;2024-07-01;;
2025-01-20;83354197;Tingvallagymnasiet 4;Aktiv;2120001850;KARLSTADS KOMMUN;Kommun;2024-07-01;Henrik Fröling;2024-07-01;;
2025-01-20;67801661;Göthriks skola F-6 och fritidshem;Aktiv;2120001249;VARBERGS KOMMUN;Kommun;2024-06-07;Katrine Jelverot;2013-10-01;;160
2025-01-20;62764006;JENSEN grundskola Göteborg;Aktiv;5566358759;JENSEN EDUCATION COLLEGE AB;Enskild;2024-06-07;Reneé Berlin;2014-06-30;;210
2025-01-20;58518163;Nils Fredriksson Gymnasium;Aktiv;2120001074;SVEDALA KOMMUN;Kommun;2024-06-07;Alexander Magnusson;2013-10-01;;200
2025-01-20;65664008;Nils Fredriksson Vuxenutbildning;Aktiv;2120001074;SVEDALA KOMMUN;Kommun;2024-06-07;Alexander Magnusson;2013-10-01;;
2025-01-20;49918856;Amerikanska Gymnasiet Göteborg;Aktiv;5590415591;Amerikanska Gymnasiet i Sverige AB;Enskild;2024-06-07;Rebecca Ryberg;2019-08-13;;470
2025-01-20;33391199;Komvux Malmö Restaurangskola Ro 1;Aktiv;2120001124;MALMÖ KOMMUN;Kommun;2024-06-07;Åsa Pålsson;2013-10-01;;
2025-01-20;79893878;Komvux Malmö ro 4 Värnhem gymnasial;Aktiv;2120001124;MALMÖ KOMMUN;Kommun;2024-06-07;Ulrika Leijon Hoof;2019-01-01;;
2025-01-20;52358143;Komvux Malmö Värnhem grundläggande Ro 2;Aktiv;2120001124;MALMÖ KOMMUN;Kommun;2024-06-07;Niklas Olausson;2013-10-01;;
2025-01-20;96615337;Iris Hadar AB, SFI;Aktiv;2120001124;MALMÖ KOMMUN;Kommun;2024-06-07;Marie E Norking;2013-10-01;;
2025-01-20;59302625;Komvux Malmö Södervärn SFI Ro3;Aktiv;2120001124;MALMÖ KOMMUN;Kommun;2024-06-07;Annika Hansen;2013-10-14;;
2025-01-20;98780182;Bodals skola;Aktiv;2120000191;LIDINGÖ KOMMUN;Kommun;2024-06-07;Cim Sabel;2013-10-01;;240
2025-01-20;35789407;Central Insamlingsenhet;Aktiv;2120003005;UPPSALA KOMMUN;Kommun;2024-06-07;;2013-10-01;;
2025-01-20;63008949;Central Insamlingsenhet Enskild verksamhet;Aktiv;2120003005;UPPSALA KOMMUN;Kommun;2024-06-07;;2013-10-01;;
2025-01-20;33259488;Central Insamlingsenhet Kommunal verksamhet;Aktiv;2120003005;UPPSALA KOMMUN;Kommun;2024-06-07;;2013-10-01;;
2025-01-20;30022120;Central Insamlingsenhet Kommunal verksamhet;Aktiv;2120000191;LIDINGÖ KOMMUN;Kommun;2024-06-07;;2013-10-01;;
2025-01-20;49631077;Högsätra skola;Aktiv;2120000191;LIDINGÖ KOMMUN;Kommun;2024-06-07;Pär Wilsson;2013-10-01;;530
2025-01-20;69329486;Källängens skola;Aktiv;2120000191;LIDINGÖ KOMMUN;Kommun;2024-06-07;Susanne Tistad;2013-10-01;;700
2025-01-20;25859285;Lidingö - Anpassad grundskola;Aktiv;2120000191;LIDINGÖ KOMMUN;Kommun;2024-06-07;Pernilla Alm Hellberg;2013-10-01;;
2025-01-20;92304123;Alftaskolan 7-9;Aktiv;2120002304;OVANÅKERS KOMMUN;Kommun;2024-06-07;Jörgen Edström;2013-10-01;;130
2025-01-20;44977557;Viksjöfors skola;Aktiv;2120002304;OVANÅKERS KOMMUN;Kommun;2024-06-07;Kristin Friberg;2013-10-01;;50
2025-01-20;32734414;Norra Lyckan skola;Aktiv;2120000910;PERSTORPS KOMMUN;Kommun;2024-06-07;Eva Olovsson;2013-10-01;;180
2025-01-20;54638535;Parkskolan;Aktiv;2120000910;PERSTORPS KOMMUN;Kommun;2024-06-07;Eva Olovsson;2013-10-01;;80
2025-01-20;80769468;Dar Al Uloum skola;Aktiv;8220031978;STIFTELSEN DAR AL ULOUM I LINKÖPING;Enskild;2024-06-08;Khaled Mouafi;2013-10-01;;70
2025-01-20;52061762;Montessoriskolan Alexandra;Aktiv;8572092206;STIFTELSEN JUDISKA SAMSKOLAN I GÖTEBORG;Enskild;2024-06-09;Amos Algani;2013-10-01;;40
2025-01-20;49170638;JENSEN Gymnasium Västerås;Aktiv;5566358759;JENSEN EDUCATION COLLEGE AB;Enskild;2024-06-09;Sara Hjernberg;2013-10-01;;180
2025-01-20;34739511;Vattenfallgymnasiet;Aktiv;5566597885;Forsmarks Gymnasium AB;Enskild;2024-06-10;Fredrik Jansson;2013-10-01;;80
2025-01-20;88886610;Peabskolan Göteborg;Aktiv;5564427432;Peabskolan AB;Enskild;2024-06-10;Elisabeth Gustavsson Haugseth;2013-10-01;;100
2025-01-20;40898556;JENSEN grundskola Linköping;Aktiv;5566358759;JENSEN EDUCATION COLLEGE AB;Enskild;2024-06-10;Anna Isaksson;2018-08-20;;100
2025-01-20;60288966;Oderljunga skola;Vilande;2120000910;PERSTORPS KOMMUN;Kommun;2024-07-05;Eva-Marie Svensson;2013-10-01;2024-07-05;20
2025-01-20;30255409;JENSEN grundskola Tungelsta;Aktiv;5566358759;JENSEN EDUCATION COLLEGE AB;Enskild;2024-07-22;Michelle Näslund;2022-08-01;;500
2025-01-20;13631556;Odenslundsskolan;Aktiv;2120000886;TOMELILLA KOMMUN;Kommun;2024-06-10;Tina Bjerström;2013-10-01;;100
2025-01-20;20138309;Smedstorps skola;Aktiv;2120000886;TOMELILLA KOMMUN;Kommun;2025-01-13;Roger Dehlén;2013-10-01;;100
2025-01-20;28515244;JENSEN grundskola Helsingborg;Aktiv;5566358759;JENSEN EDUCATION COLLEGE AB;Enskild;2024-08-15;Sebastian Vanneryr;2024-08-15;;
2025-01-20;21871265;Sollentuna musikklasser;Aktiv;2120000134;SOLLENTUNA KOMMUN;Kommun;2024-06-10;Charlotte Mörck;2013-10-01;;410
2025-01-20;88403889;Lindboskolan;Aktiv;2120002064;HALLSTAHAMMARS KOMMUN;Kommun;2024-06-10;Lina Klacksell Kvistlund;2013-10-01;;420
2025-01-20;87856368;Gerestaskolan åk F-6;Aktiv;2120002403;HÄRNÖSANDS KOMMUN;Kommun;2024-06-10;Sara Mattsson;2013-10-01;;320
2025-01-20;74594499;Modersmålsundervisningen;Aktiv;2120002064;HALLSTAHAMMARS KOMMUN;Kommun;2024-06-10;;2013-10-01;;
2025-01-20;36800413;Anpassad grundskola;Aktiv;2120002122;ARBOGA KOMMUN;Kommun;2024-06-10;Helena Enarsson;2013-10-01;;
2025-01-20;69739484;Rytmus Göteborg;Aktiv;5564648979;Rytmus AB;Enskild;2024-06-10;Jeanette Mellqvist;2013-10-01;;300
2025-01-20;69018222;LBS Kreativa Gymnasiet Borås;Aktiv;5564851649;LJUD & BILDSKOLAN LBS AB;Enskild;2024-06-10;Mikael Friberg;2013-10-01;;170
2025-01-20;41337445;Kvalitet och utveckling;Aktiv;2120000043;JÄRFÄLLA KOMMUN;Kommun;2024-06-10;;2013-10-01;;
2025-01-20;18594470;LBS Kreativa Gymnasiet Jönköping;Aktiv;5564851649;LJUD & BILDSKOLAN LBS AB;Enskild;2024-06-10;Sebastian Frankenberg;2013-10-01;;240
2025-01-20;24561124;Centralskolan 4-9;Aktiv;2120000910;PERSTORPS KOMMUN;Kommun;2024-07-01;Stefan Olsson;2024-07-01;;
2025-01-20;79516949;KLARA Teoretiska Gymnasium Karlstad;Aktiv;5566303938;KLARA Gymnasium Kunskap AB;Enskild;2024-06-10;Åsa Lilius;2013-10-01;;60
2025-01-20;23836342;Duveholmsgymnasiet 1;Aktiv;2120000340;KATRINEHOLMS KOMMUN;Kommun;2024-06-10;Erik Öberg;2013-10-01;;230
2025-01-20;79471219;Duveholmsgymnasiet 4;Aktiv;2120000340;KATRINEHOLMS KOMMUN;Kommun;2024-06-10;Jonas Karlsson;2019-03-01;;170
2025-01-20;10413471;Duveholmsgymnasiet 2;Aktiv;2120000340;KATRINEHOLMS KOMMUN;Kommun;2024-06-10;Catharina Lundqvist;2018-08-01;;
2025-01-20;37569310;Forssjö skola;Aktiv;2120000340;KATRINEHOLMS KOMMUN;Kommun;2024-06-10;Paulin Axtelius Palm;2013-10-01;;140
2025-01-20;11567405;Järven anpassad skola;Aktiv;2120000340;KATRINEHOLMS KOMMUN;Kommun;2024-06-10;Magdalena Norin;2023-11-01;;
2025-01-20;14906764;Nordic International School Lerum;Vilande;5566102033;Nordic International School AB;Enskild;2024-06-10;Vakant;;2024-06-10;
2025-01-20;63791419;Katrineholms Tekniska College 1;Aktiv;2120000340;KATRINEHOLMS KOMMUN;Kommun;2024-11-04;Andreas Fager;2015-08-01;;250
2025-01-20;63089564;Nordic International School Linköping;Vilande;5566102033;Nordic International School AB;Enskild;2024-06-10;Vakant;;2024-06-10;
2025-01-20;73233718;Nya Raketskolan 4-6;Vilande;2120002783;KIRUNA KOMMUN;Kommun;2024-06-24;Annika Andersson;2013-10-01;2024-06-24;180
2025-01-20;39805497;Katrineholms Tekniska College 2;Aktiv;2120000340;KATRINEHOLMS KOMMUN;Kommun;2024-11-04;David Rytter;2015-08-01;;280
2025-01-20;93539584;Specialped. Verksamh.;Aktiv;2120002783;KIRUNA KOMMUN;Kommun;2024-11-19;Annika Andersson;2013-10-01;;
2025-01-20;42275230;Nävertorp anpassad skola;Aktiv;2120000340;KATRINEHOLMS KOMMUN;Kommun;2024-06-10;Helena Hult;2013-10-01;;
2025-01-20;42053960;JENSEN gymnasium Nacka strand;Aktiv;5566358759;JENSEN EDUCATION COLLEGE AB;Enskild;2024-06-10;Daniel Berg;2022-08-17;;160
2025-01-20;84967178;Sköldinge skola;Aktiv;2120000340;KATRINEHOLMS KOMMUN;Kommun;2024-06-10;Ann Frykman Wall;2013-10-01;;70
2025-01-20;43632318;Enbacksskolan;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2024-06-10;Christine Elm;2013-10-01;;360
2025-01-20;38758770;Farsta grundskola;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2024-06-10;Berith Öhrn;2013-10-01;;870
2025-01-20;19353396;Fruängens skola;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2024-10-23;Margita Norberg;2013-10-01;;520
2025-01-20;52461444;Älghults Friskola;Aktiv;7696125579;Fria 48:an Ekonomisk förening;Enskild;2024-06-10;Anna-Lena Gustafsson;2013-10-01;;40
2025-01-20;71069295;Backa Friskola;Aktiv;7696278477;Nyed Friskola Ekonomisk förening;Enskild;2024-06-10;Nova Wegerif;2018-08-21;;40
2025-01-20;97745425;Anpassad särskola, särvux;Aktiv;2120002775;HAPARANDA KOMMUN;Kommun;2024-06-10;Peter Mariin;2013-10-01;;
2025-01-20;11294673;Tornedalsskolan;Aktiv;2120002775;HAPARANDA KOMMUN;Kommun;2024-06-10;Peter Mariin;2013-10-01;;240
2025-01-20;84781774;Aneby Lärcentrum;Vilande;2120000498;ANEBY KOMMUN;Kommun;2024-08-01;Kent Bohman;2013-10-01;2024-08-01;
2025-01-20;24709894;Oscarsgymnasiet;Aktiv;2120000761;OSKARSHAMNS KOMMUN;Kommun;2024-07-01;Bengt Bobeck;2024-07-01;;
2025-01-20;39997144;Resursverksamheter;Aktiv;2120000647;ÄLMHULTS KOMMUN;Kommun;2024-06-10;;2013-10-01;;
2025-01-20;60286462;Älmhults Montessoriskola;Aktiv;2120000647;ÄLMHULTS KOMMUN;Kommun;2024-06-10;Camilla Seller;2013-10-01;;60
2025-01-20;56811236;Anpassad grundskola;Aktiv;2120000647;ÄLMHULTS KOMMUN;Kommun;2024-06-10;Ola Randau;2013-10-01;;
2025-01-20;63124979;Haganässkolan 3;Aktiv;2120000647;ÄLMHULTS KOMMUN;Kommun;2024-06-10;Ola Randau;2013-10-01;;
2025-01-20;89357497;Anders Ljungstedts gymnasium 10;Aktiv;2120000449;LINKÖPINGS KOMMUN;Kommun;2024-06-10;Helena Djerf;2018-08-01;;70
2025-01-20;30539167;Komvux som anpassad utbildning;Aktiv;2120000647;ÄLMHULTS KOMMUN;Kommun;2024-06-10;Ola Randau;2013-10-01;;
2025-01-20;82501985;Höghammargymnasiet RO2;Vilande;2220003111;Hälsinglands Utbildningsförbund;Kommun;2024-06-10;Jantsje Ploeg;2013-10-01;2024-06-10;
2025-01-20;37658022;Edenryds skola;Aktiv;2120000894;BROMÖLLA KOMMUN;Kommun;2024-06-10;Ann-Louise Einarsson-Persson;2013-10-01;;110
2025-01-20;67942007;Gualövs skola;Aktiv;2120000894;BROMÖLLA KOMMUN;Kommun;2024-06-10;Maarit Arnström;2013-10-01;;50
2025-01-20;83627088;Ede skola;Aktiv;2120002379;HUDIKSVALLS KOMMUN;Kommun;2024-06-10;Carola Skärberg;2013-10-01;;450
2025-01-20;47215049;Friggesundsskolan;Aktiv;2120002379;HUDIKSVALLS KOMMUN;Kommun;2024-12-04;Carola Skärberg;2013-10-01;;70
2025-01-20;69614208;Enångers skola;Aktiv;2120002379;HUDIKSVALLS KOMMUN;Kommun;2024-06-10;Malin Uygur;2013-10-01;;70
2025-01-20;80775683;Njutångers skola;Aktiv;2120002379;HUDIKSVALLS KOMMUN;Kommun;2024-06-10;Malin Uygur;2013-10-01;;80
2025-01-20;70416569;Iris Hadar;Vilande;2120000449;LINKÖPINGS KOMMUN;Kommun;2024-06-10;Michaela Elezovic;2020-01-01;2024-06-01;
2025-01-20;12793324;Marks Gymnasieskola, enhet B1;Aktiv;2120001504;MARKS KOMMUN;Kommun;2024-07-01;Marika Blomquist;2024-07-01;;
2025-01-20;51629043;Marks Gymnasieskola, enhet B2;Aktiv;2120001504;MARKS KOMMUN;Kommun;2024-07-01;Marika Blomquist;2024-07-01;;
2025-01-20;70089804;Loviselundsskolan;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2024-06-10;Carina Nygårds;2013-10-01;;300
