"Uudenmaan väestö äidinkielen, sukupuolen ja iän mukaan 31.12."

"Uppgifter","Språk","Kön","Ålder","2023"
"Helsingin seutukunta","Suomi ja saame","Totalt","13-15-vuotiaat",42155
"Helsingin seutukunta","Suomi ja saame","Totalt","16-18-vuotiaat",40924
"Helsingin seutukunta","Suomi ja saame","Totalt","19-vuotiaat",13619
"Helsingin seutukunta","Suomi ja saame","Totalt","20-29-vuotiaat",151504
"Helsingin seutukunta","Suomi ja saame","Totalt","30-39-vuotiaat",179047
"Helsingin seutukunta","Suomi ja saame","Totalt","40-49-vuotiaat",171525
"Helsingin seutukunta","Suomi ja saame","Totalt","50-64-vuotiaat",238480
"Helsingin seutukunta","Suomi ja saame","Totalt","65-74-vuotiaat",134144
"Helsingin seutukunta","Suomi ja saame","Totalt","75-84-vuotiaat",94001
"Helsingin seutukunta","Suomi ja saame","Totalt","Yli 65-vuotiaat",257436
"Helsingin seutukunta","Suomi ja saame","Totalt","Yli 75-vuotiaat",123292
"Helsingin seutukunta","Suomi ja saame","Totalt","Yli 85-vuotiaat",29291
"Helsingin seutukunta","Suomi ja saame","Män","Väestö yhteensä",600684
"Helsingin seutukunta","Suomi ja saame","Män","0-6-vuotiaat",39677
"Helsingin seutukunta","Suomi ja saame","Män","7-12-vuotiaat",40211
"Helsingin seutukunta","Suomi ja saame","Män","13-15-vuotiaat",21537
"Helsingin seutukunta","Suomi ja saame","Män","16-18-vuotiaat",20658
"Helsingin seutukunta","Suomi ja saame","Män","19-vuotiaat",6803
"Helsingin seutukunta","Suomi ja saame","Män","20-29-vuotiaat",73616
"Helsingin seutukunta","Suomi ja saame","Män","30-39-vuotiaat",89031
"Helsingin seutukunta","Suomi ja saame","Män","40-49-vuotiaat",85931
"Helsingin seutukunta","Suomi ja saame","Män","50-64-vuotiaat",116316
"Helsingin seutukunta","Suomi ja saame","Män","65-74-vuotiaat",59630
"Helsingin seutukunta","Suomi ja saame","Män","75-84-vuotiaat",38088
"Helsingin seutukunta","Suomi ja saame","Män","Yli 65-vuotiaat",106904
"Helsingin seutukunta","Suomi ja saame","Män","Yli 75-vuotiaat",47274
"Helsingin seutukunta","Suomi ja saame","Män","Yli 85-vuotiaat",9186
"Helsingin seutukunta","Suomi ja saame","Kvinnor","Väestö yhteensä",649180
"Helsingin seutukunta","Suomi ja saame","Kvinnor","0-6-vuotiaat",37618
"Helsingin seutukunta","Suomi ja saame","Kvinnor","7-12-vuotiaat",37668
"Helsingin seutukunta","Suomi ja saame","Kvinnor","13-15-vuotiaat",20618
"Helsingin seutukunta","Suomi ja saame","Kvinnor","16-18-vuotiaat",20266
"Helsingin seutukunta","Suomi ja saame","Kvinnor","19-vuotiaat",6816
"Helsingin seutukunta","Suomi ja saame","Kvinnor","20-29-vuotiaat",77888
"Helsingin seutukunta","Suomi ja saame","Kvinnor","30-39-vuotiaat",90016
"Helsingin seutukunta","Suomi ja saame","Kvinnor","40-49-vuotiaat",85594
"Helsingin seutukunta","Suomi ja saame","Kvinnor","50-64-vuotiaat",122164
"Helsingin seutukunta","Suomi ja saame","Kvinnor","65-74-vuotiaat",74514
"Helsingin seutukunta","Suomi ja saame","Kvinnor","75-84-vuotiaat",55913
"Helsingin seutukunta","Suomi ja saame","Kvinnor","Yli 65-vuotiaat",150532
"Helsingin seutukunta","Suomi ja saame","Kvinnor","Yli 75-vuotiaat",76018
"Helsingin seutukunta","Suomi ja saame","Kvinnor","Yli 85-vuotiaat",20105
"Helsingin seutukunta","Ruotsi","Totalt","Väestö yhteensä",84561
"Helsingin seutukunta","Ruotsi","Totalt","0-6-vuotiaat",7016
"Helsingin seutukunta","Ruotsi","Totalt","7-12-vuotiaat",6506
"Helsingin seutukunta","Ruotsi","Totalt","13-15-vuotiaat",3445
"Helsingin seutukunta","Ruotsi","Totalt","16-18-vuotiaat",3219
"Helsingin seutukunta","Ruotsi","Totalt","19-vuotiaat",1025
"Helsingin seutukunta","Ruotsi","Totalt","20-29-vuotiaat",10574
"Helsingin seutukunta","Ruotsi","Totalt","30-39-vuotiaat",10095
"Helsingin seutukunta","Ruotsi","Totalt","40-49-vuotiaat",9311
"Helsingin seutukunta","Ruotsi","Totalt","50-64-vuotiaat",13363
"Helsingin seutukunta","Ruotsi","Totalt","65-74-vuotiaat",8589
"Helsingin seutukunta","Ruotsi","Totalt","75-84-vuotiaat",8410
"Helsingin seutukunta","Ruotsi","Totalt","Yli 65-vuotiaat",20007
"Helsingin seutukunta","Ruotsi","Totalt","Yli 75-vuotiaat",11418
"Helsingin seutukunta","Ruotsi","Totalt","Yli 85-vuotiaat",3008
"Helsingin seutukunta","Ruotsi","Män","Väestö yhteensä",42184
"Helsingin seutukunta","Ruotsi","Män","0-6-vuotiaat",3540
"Helsingin seutukunta","Ruotsi","Män","7-12-vuotiaat",3322
"Helsingin seutukunta","Ruotsi","Män","13-15-vuotiaat",1735
"Helsingin seutukunta","Ruotsi","Män","16-18-vuotiaat",1648
"Helsingin seutukunta","Ruotsi","Män","19-vuotiaat",509
"Helsingin seutukunta","Ruotsi","Män","20-29-vuotiaat",5260
"Helsingin seutukunta","Ruotsi","Män","30-39-vuotiaat",5260
"Helsingin seutukunta","Ruotsi","Män","40-49-vuotiaat",4894
"Helsingin seutukunta","Ruotsi","Män","50-64-vuotiaat",6766
"Helsingin seutukunta","Ruotsi","Män","65-74-vuotiaat",4282
"Helsingin seutukunta","Ruotsi","Män","75-84-vuotiaat",3841
"Helsingin seutukunta","Ruotsi","Män","Yli 65-vuotiaat",9250
"Helsingin seutukunta","Ruotsi","Män","Yli 75-vuotiaat",4968
"Helsingin seutukunta","Ruotsi","Män","Yli 85-vuotiaat",1127
"Helsingin seutukunta","Ruotsi","Kvinnor","Väestö yhteensä",42377
"Helsingin seutukunta","Ruotsi","Kvinnor","0-6-vuotiaat",3476
"Helsingin seutukunta","Ruotsi","Kvinnor","7-12-vuotiaat",3184
"Helsingin seutukunta","Ruotsi","Kvinnor","13-15-vuotiaat",1710
"Helsingin seutukunta","Ruotsi","Kvinnor","16-18-vuotiaat",1571
"Helsingin seutukunta","Ruotsi","Kvinnor","19-vuotiaat",516
"Helsingin seutukunta","Ruotsi","Kvinnor","20-29-vuotiaat",5314
"Helsingin seutukunta","Ruotsi","Kvinnor","30-39-vuotiaat",4835
"Helsingin seutukunta","Ruotsi","Kvinnor","40-49-vuotiaat",4417
"Helsingin seutukunta","Ruotsi","Kvinnor","50-64-vuotiaat",6597
"Helsingin seutukunta","Ruotsi","Kvinnor","65-74-vuotiaat",4307
"Helsingin seutukunta","Ruotsi","Kvinnor","75-84-vuotiaat",4569
"Helsingin seutukunta","Ruotsi","Kvinnor","Yli 65-vuotiaat",10757
"Helsingin seutukunta","Ruotsi","Kvinnor","Yli 75-vuotiaat",6450
"Helsingin seutukunta","Ruotsi","Kvinnor","Yli 85-vuotiaat",1881
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","Väestö yhteensä",308411
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","0-6-vuotiaat",27091
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","7-12-vuotiaat",24972
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","13-15-vuotiaat",10805
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","16-18-vuotiaat",10340
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","19-vuotiaat",3495
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","20-29-vuotiaat",49154
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","30-39-vuotiaat",76551
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","40-49-vuotiaat",53660
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","50-64-vuotiaat",39501
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","65-74-vuotiaat",9370
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","75-84-vuotiaat",2728
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","Yli 65-vuotiaat",12842
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","Yli 75-vuotiaat",3472
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","Yli 85-vuotiaat",744
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","Väestö yhteensä",162951
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","0-6-vuotiaat",13777
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","7-12-vuotiaat",12762
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","13-15-vuotiaat",5595
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","16-18-vuotiaat",5297
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","19-vuotiaat",1809
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","20-29-vuotiaat",25701
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","30-39-vuotiaat",41615
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","40-49-vuotiaat",29945
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","50-64-vuotiaat",20475
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","65-74-vuotiaat",4386
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","75-84-vuotiaat",1319
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","Yli 65-vuotiaat",5975
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","Yli 75-vuotiaat",1589
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","Yli 85-vuotiaat",270
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","Väestö yhteensä",145460
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","0-6-vuotiaat",13314
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","7-12-vuotiaat",12210
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","13-15-vuotiaat",5210
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","16-18-vuotiaat",5043
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","19-vuotiaat",1686
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","20-29-vuotiaat",23453
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","30-39-vuotiaat",34936
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","40-49-vuotiaat",23715
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","50-64-vuotiaat",19026
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","65-74-vuotiaat",4984
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","75-84-vuotiaat",1409
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","Yli 65-vuotiaat",6867
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","Yli 75-vuotiaat",1883
"Helsingin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","Yli 85-vuotiaat",474
"Raaseporin seutukunta","Totalt","Totalt","Väestö yhteensä",40309
"Raaseporin seutukunta","Totalt","Totalt","0-6-vuotiaat",2145
"Raaseporin seutukunta","Totalt","Totalt","7-12-vuotiaat",2294
"Raaseporin seutukunta","Totalt","Totalt","13-15-vuotiaat",1396
"Raaseporin seutukunta","Totalt","Totalt","16-18-vuotiaat",1302
"Raaseporin seutukunta","Totalt","Totalt","19-vuotiaat",342
"Raaseporin seutukunta","Totalt","Totalt","20-29-vuotiaat",2848
"Raaseporin seutukunta","Totalt","Totalt","30-39-vuotiaat",4288
"Raaseporin seutukunta","Totalt","Totalt","40-49-vuotiaat",4891
"Raaseporin seutukunta","Totalt","Totalt","50-64-vuotiaat",8843
"Raaseporin seutukunta","Totalt","Totalt","65-74-vuotiaat",5885
"Raaseporin seutukunta","Totalt","Totalt","75-84-vuotiaat",4595
"Raaseporin seutukunta","Totalt","Totalt","Yli 65-vuotiaat",11960
"Raaseporin seutukunta","Totalt","Totalt","Yli 75-vuotiaat",6075
"Raaseporin seutukunta","Totalt","Totalt","Yli 85-vuotiaat",1480
"Raaseporin seutukunta","Totalt","Män","Väestö yhteensä",20013
"Raaseporin seutukunta","Totalt","Män","0-6-vuotiaat",1093
"Raaseporin seutukunta","Totalt","Män","7-12-vuotiaat",1191
"Raaseporin seutukunta","Totalt","Män","13-15-vuotiaat",701
"Raaseporin seutukunta","Totalt","Män","16-18-vuotiaat",694
"Raaseporin seutukunta","Totalt","Män","19-vuotiaat",204
"Raaseporin seutukunta","Totalt","Män","20-29-vuotiaat",1626
"Raaseporin seutukunta","Totalt","Män","30-39-vuotiaat",2176
"Raaseporin seutukunta","Totalt","Män","40-49-vuotiaat",2479
"Raaseporin seutukunta","Totalt","Män","50-64-vuotiaat",4374
"Raaseporin seutukunta","Totalt","Män","65-74-vuotiaat",2839
"Raaseporin seutukunta","Totalt","Män","75-84-vuotiaat",2113
"Raaseporin seutukunta","Totalt","Män","Yli 65-vuotiaat",5475
"Raaseporin seutukunta","Totalt","Män","Yli 75-vuotiaat",2636
"Raaseporin seutukunta","Totalt","Män","Yli 85-vuotiaat",523
"Raaseporin seutukunta","Totalt","Kvinnor","Väestö yhteensä",20296
"Raaseporin seutukunta","Totalt","Kvinnor","0-6-vuotiaat",1052
"Raaseporin seutukunta","Totalt","Kvinnor","7-12-vuotiaat",1103
"Raaseporin seutukunta","Totalt","Kvinnor","13-15-vuotiaat",695
"Raaseporin seutukunta","Totalt","Kvinnor","16-18-vuotiaat",608
"Raaseporin seutukunta","Totalt","Kvinnor","19-vuotiaat",138
"Raaseporin seutukunta","Totalt","Kvinnor","20-29-vuotiaat",1222
"Raaseporin seutukunta","Totalt","Kvinnor","30-39-vuotiaat",2112
"Raaseporin seutukunta","Totalt","Kvinnor","40-49-vuotiaat",2412
"Raaseporin seutukunta","Totalt","Kvinnor","50-64-vuotiaat",4469
"Raaseporin seutukunta","Totalt","Kvinnor","65-74-vuotiaat",3046
"Raaseporin seutukunta","Totalt","Kvinnor","75-84-vuotiaat",2482
"Raaseporin seutukunta","Totalt","Kvinnor","Yli 65-vuotiaat",6485
"Raaseporin seutukunta","Totalt","Kvinnor","Yli 75-vuotiaat",3439
"Raaseporin seutukunta","Totalt","Kvinnor","Yli 85-vuotiaat",957
"Raaseporin seutukunta","Suomi ja saame","Totalt","Väestö yhteensä",14682
"Raaseporin seutukunta","Suomi ja saame","Totalt","0-6-vuotiaat",603
"Raaseporin seutukunta","Suomi ja saame","Totalt","7-12-vuotiaat",747
"Raaseporin seutukunta","Suomi ja saame","Totalt","13-15-vuotiaat",478
"Raaseporin seutukunta","Suomi ja saame","Totalt","16-18-vuotiaat",434
"Raaseporin seutukunta","Suomi ja saame","Totalt","19-vuotiaat",104
"Raaseporin seutukunta","Suomi ja saame","Totalt","20-29-vuotiaat",898
"Raaseporin seutukunta","Suomi ja saame","Totalt","30-39-vuotiaat",1365
"Raaseporin seutukunta","Suomi ja saame","Totalt","40-49-vuotiaat",1907
"Raaseporin seutukunta","Suomi ja saame","Totalt","50-64-vuotiaat",3693
"Raaseporin seutukunta","Suomi ja saame","Totalt","65-74-vuotiaat",2452
"Raaseporin seutukunta","Suomi ja saame","Totalt","75-84-vuotiaat",1599
"Raaseporin seutukunta","Suomi ja saame","Totalt","Yli 65-vuotiaat",4453
"Raaseporin seutukunta","Suomi ja saame","Totalt","Yli 75-vuotiaat",2001
"Raaseporin seutukunta","Suomi ja saame","Totalt","Yli 85-vuotiaat",402
"Raaseporin seutukunta","Suomi ja saame","Män","Väestö yhteensä",7133
"Raaseporin seutukunta","Suomi ja saame","Män","0-6-vuotiaat",303
"Raaseporin seutukunta","Suomi ja saame","Män","7-12-vuotiaat",392
"Raaseporin seutukunta","Suomi ja saame","Män","13-15-vuotiaat",242
"Raaseporin seutukunta","Suomi ja saame","Män","16-18-vuotiaat",238
"Raaseporin seutukunta","Suomi ja saame","Män","19-vuotiaat",63
"Raaseporin seutukunta","Suomi ja saame","Män","20-29-vuotiaat",515
"Raaseporin seutukunta","Suomi ja saame","Män","30-39-vuotiaat",657
"Raaseporin seutukunta","Suomi ja saame","Män","40-49-vuotiaat",926
"Raaseporin seutukunta","Suomi ja saame","Män","50-64-vuotiaat",1803
"Raaseporin seutukunta","Suomi ja saame","Män","65-74-vuotiaat",1149
"Raaseporin seutukunta","Suomi ja saame","Män","75-84-vuotiaat",704
"Raaseporin seutukunta","Suomi ja saame","Män","Yli 65-vuotiaat",1994
"Raaseporin seutukunta","Suomi ja saame","Män","Yli 75-vuotiaat",845
"Raaseporin seutukunta","Suomi ja saame","Män","Yli 85-vuotiaat",141
"Raaseporin seutukunta","Suomi ja saame","Kvinnor","Väestö yhteensä",7549
"Raaseporin seutukunta","Suomi ja saame","Kvinnor","0-6-vuotiaat",300
"Raaseporin seutukunta","Suomi ja saame","Kvinnor","7-12-vuotiaat",355
"Raaseporin seutukunta","Suomi ja saame","Kvinnor","13-15-vuotiaat",236
"Raaseporin seutukunta","Suomi ja saame","Kvinnor","16-18-vuotiaat",196
"Raaseporin seutukunta","Suomi ja saame","Kvinnor","19-vuotiaat",41
"Raaseporin seutukunta","Suomi ja saame","Kvinnor","20-29-vuotiaat",383
"Raaseporin seutukunta","Suomi ja saame","Kvinnor","30-39-vuotiaat",708
"Raaseporin seutukunta","Suomi ja saame","Kvinnor","40-49-vuotiaat",981
"Raaseporin seutukunta","Suomi ja saame","Kvinnor","50-64-vuotiaat",1890
"Raaseporin seutukunta","Suomi ja saame","Kvinnor","65-74-vuotiaat",1303
"Raaseporin seutukunta","Suomi ja saame","Kvinnor","75-84-vuotiaat",895
"Raaseporin seutukunta","Suomi ja saame","Kvinnor","Yli 65-vuotiaat",2459
"Raaseporin seutukunta","Suomi ja saame","Kvinnor","Yli 75-vuotiaat",1156
"Raaseporin seutukunta","Suomi ja saame","Kvinnor","Yli 85-vuotiaat",261
"Raaseporin seutukunta","Ruotsi","Totalt","Väestö yhteensä",23349
"Raaseporin seutukunta","Ruotsi","Totalt","0-6-vuotiaat",1419
"Raaseporin seutukunta","Ruotsi","Totalt","7-12-vuotiaat",1402
"Raaseporin seutukunta","Ruotsi","Totalt","13-15-vuotiaat",845
"Raaseporin seutukunta","Ruotsi","Totalt","16-18-vuotiaat",791
"Raaseporin seutukunta","Ruotsi","Totalt","19-vuotiaat",216
"Raaseporin seutukunta","Ruotsi","Totalt","20-29-vuotiaat",1738
"Raaseporin seutukunta","Ruotsi","Totalt","30-39-vuotiaat",2450
"Raaseporin seutukunta","Ruotsi","Totalt","40-49-vuotiaat",2515
"Raaseporin seutukunta","Ruotsi","Totalt","50-64-vuotiaat",4655
"Raaseporin seutukunta","Ruotsi","Totalt","65-74-vuotiaat",3296
"Raaseporin seutukunta","Ruotsi","Totalt","75-84-vuotiaat",2948
"Raaseporin seutukunta","Ruotsi","Totalt","Yli 65-vuotiaat",7318
"Raaseporin seutukunta","Ruotsi","Totalt","Yli 75-vuotiaat",4022
"Raaseporin seutukunta","Ruotsi","Totalt","Yli 85-vuotiaat",1074
"Raaseporin seutukunta","Ruotsi","Män","Väestö yhteensä",11654
"Raaseporin seutukunta","Ruotsi","Män","0-6-vuotiaat",723
"Raaseporin seutukunta","Ruotsi","Män","7-12-vuotiaat",713
"Raaseporin seutukunta","Ruotsi","Män","13-15-vuotiaat",420
"Raaseporin seutukunta","Ruotsi","Män","16-18-vuotiaat",418
"Raaseporin seutukunta","Ruotsi","Män","19-vuotiaat",125
"Raaseporin seutukunta","Ruotsi","Män","20-29-vuotiaat",992
"Raaseporin seutukunta","Ruotsi","Män","30-39-vuotiaat",1271
"Raaseporin seutukunta","Ruotsi","Män","40-49-vuotiaat",1310
"Raaseporin seutukunta","Ruotsi","Män","50-64-vuotiaat",2307
"Raaseporin seutukunta","Ruotsi","Män","65-74-vuotiaat",1617
"Raaseporin seutukunta","Ruotsi","Män","75-84-vuotiaat",1380
"Raaseporin seutukunta","Ruotsi","Män","Yli 65-vuotiaat",3375
"Raaseporin seutukunta","Ruotsi","Män","Yli 75-vuotiaat",1758
"Raaseporin seutukunta","Ruotsi","Män","Yli 85-vuotiaat",378
"Raaseporin seutukunta","Ruotsi","Kvinnor","Väestö yhteensä",11695
"Raaseporin seutukunta","Ruotsi","Kvinnor","0-6-vuotiaat",696
"Raaseporin seutukunta","Ruotsi","Kvinnor","7-12-vuotiaat",689
"Raaseporin seutukunta","Ruotsi","Kvinnor","13-15-vuotiaat",425
"Raaseporin seutukunta","Ruotsi","Kvinnor","16-18-vuotiaat",373
"Raaseporin seutukunta","Ruotsi","Kvinnor","19-vuotiaat",91
"Raaseporin seutukunta","Ruotsi","Kvinnor","20-29-vuotiaat",746
"Raaseporin seutukunta","Ruotsi","Kvinnor","30-39-vuotiaat",1179
"Raaseporin seutukunta","Ruotsi","Kvinnor","40-49-vuotiaat",1205
"Raaseporin seutukunta","Ruotsi","Kvinnor","50-64-vuotiaat",2348
"Raaseporin seutukunta","Ruotsi","Kvinnor","65-74-vuotiaat",1679
"Raaseporin seutukunta","Ruotsi","Kvinnor","75-84-vuotiaat",1568
"Raaseporin seutukunta","Ruotsi","Kvinnor","Yli 65-vuotiaat",3943
"Raaseporin seutukunta","Ruotsi","Kvinnor","Yli 75-vuotiaat",2264
"Raaseporin seutukunta","Ruotsi","Kvinnor","Yli 85-vuotiaat",696
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","Väestö yhteensä",2278
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","0-6-vuotiaat",123
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","7-12-vuotiaat",145
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","13-15-vuotiaat",73
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","16-18-vuotiaat",77
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","19-vuotiaat",22
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","20-29-vuotiaat",212
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","30-39-vuotiaat",473
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","40-49-vuotiaat",469
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","50-64-vuotiaat",495
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","65-74-vuotiaat",137
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","75-84-vuotiaat",48
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","Yli 65-vuotiaat",189
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","Yli 75-vuotiaat",52
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Totalt","Yli 85-vuotiaat",4
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","Väestö yhteensä",1226
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","0-6-vuotiaat",67
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","7-12-vuotiaat",86
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","13-15-vuotiaat",39
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","16-18-vuotiaat",38
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","19-vuotiaat",16
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","20-29-vuotiaat",119
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","30-39-vuotiaat",248
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","40-49-vuotiaat",243
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","50-64-vuotiaat",264
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","65-74-vuotiaat",73
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","75-84-vuotiaat",29
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","Yli 65-vuotiaat",106
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","Yli 75-vuotiaat",33
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Män","Yli 85-vuotiaat",4
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","Väestö yhteensä",1052
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","0-6-vuotiaat",56
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","7-12-vuotiaat",59
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","13-15-vuotiaat",34
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","16-18-vuotiaat",39
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","19-vuotiaat",6
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","20-29-vuotiaat",93
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","30-39-vuotiaat",225
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","40-49-vuotiaat",226
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","50-64-vuotiaat",231
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","65-74-vuotiaat",64
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","75-84-vuotiaat",19
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","Yli 65-vuotiaat",83
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","Yli 75-vuotiaat",19
"Raaseporin seutukunta","FRÄMMANDE SPRÅK TOTALT","Kvinnor","Yli 85-vuotiaat",0
"Loviisan seutukunta","Totalt","Totalt","Väestö yhteensä",16907
"Loviisan seutukunta","Totalt","Totalt","0-6-vuotiaat",823
"Loviisan seutukunta","Totalt","Totalt","7-12-vuotiaat",1009
"Loviisan seutukunta","Totalt","Totalt","13-15-vuotiaat",524
"Loviisan seutukunta","Totalt","Totalt","16-18-vuotiaat",473
